poll_utc,feed_utc,pass_id,node,target_utc,dt_sec,station,dish,activity,azimuth_deg,elevation_deg,wind_kmh,up_active_bands,up_x_power_kw,up_spacecraft,down_active_bands
2026-08-05T10:14:41Z,2026-08-05T10:14:17+00:00,044D,D,2026-08-05T10:05:38Z,543,Goldstone,DSS23,"Spacecraft Telemetry, Tracking, and Command",106,50,17,S,,KPLO,S;X
2026-08-05T10:14:41Z,2026-08-05T10:14:17+00:00,044D,D,2026-08-05T10:05:38Z,543,Goldstone,DSS25,"Spacecraft Telemetry, Tracking, and Command",68,10,17,,,,
2026-08-05T10:14:41Z,2026-08-05T10:14:17+00:00,044D,D,2026-08-05T10:05:38Z,543,Goldstone,DSS24,"Spacecraft Telemetry, Tracking, and Command",73,15,17,,,,
2026-08-05T10:14:41Z,2026-08-05T10:14:17+00:00,044D,D,2026-08-05T10:05:38Z,543,Madrid,DSS55,Engineering Upgrades,0,90,,,,,
2026-08-05T10:14:41Z,2026-08-05T10:14:17+00:00,044D,D,2026-08-05T10:05:38Z,543,Madrid,DSS65,Engineering Upgrades,0,90,,,,,
2026-08-05T10:14:41Z,2026-08-05T10:14:17+00:00,044D,D,2026-08-05T10:05:38Z,543,Madrid,DSS63,Engineering Upgrades,0,90,,,,,
2026-08-05T10:14:41Z,2026-08-05T10:14:17+00:00,044D,D,2026-08-05T10:05:38Z,543,Madrid,DSS56,Engineering Upgrades,0,90,,,,,
2026-08-05T10:14:41Z,2026-08-05T10:14:17+00:00,044D,D,2026-08-05T10:05:38Z,543,Madrid,DSS54,Engineering Upgrades,0,90,,,,,
2026-08-05T10:14:41Z,2026-08-05T10:14:17+00:00,044D,D,2026-08-05T10:05:38Z,543,Madrid,DSS53,Engineering Upgrades,0,90,,,,,
2026-08-05T10:14:41Z,2026-08-05T10:14:17+00:00,044D,D,2026-08-05T10:05:38Z,543,Canberra,DSS36,Science Space Geodesy Program,348,26,0,,,,
2026-08-05T10:14:41Z,2026-08-05T10:14:17+00:00,044D,D,2026-08-05T10:05:38Z,543,Canberra,DSS43,"Spacecraft Telemetry, Tracking, and Command",71,57,0,X,18,NHPC,X
2026-08-05T10:14:41Z,2026-08-05T10:14:17+00:00,044D,D,2026-08-05T10:05:38Z,543,Canberra,DSS34,"Spacecraft Telemetry, Tracking, and Command",0,90,,,,,X;X
2026-08-05T10:14:41Z,2026-08-05T10:14:17+00:00,044D,D,2026-08-05T10:05:38Z,543,Canberra,DSS35,"Spacecraft Telemetry, Tracking, and Command",144,51,0,,,,X
2026-08-05T20:57:52Z,2026-08-05T20:57:49+00:00,140A,A,2026-08-05T21:07:52Z,-600,Goldstone,DSS14,Engineering Upgrades,0,90,,,,,
2026-08-05T20:57:52Z,2026-08-05T20:57:49+00:00,140A,A,2026-08-05T21:07:52Z,-600,Goldstone,DSS23,"Spacecraft Telemetry, Tracking, and Command",262,43,23,S,,SPP,Ka
2026-08-05T20:57:52Z,2026-08-05T20:57:49+00:00,140A,A,2026-08-05T21:07:52Z,-600,Goldstone,DSS24,Antenna Preventative Maintenance,194,90,23,,,,
2026-08-05T20:57:52Z,2026-08-05T20:57:49+00:00,140A,A,2026-08-05T21:07:52Z,-600,Goldstone,DSS26,"Spacecraft Telemetry, Tracking, and Command",191,64,23,S,,SOHO,S
2026-08-05T20:57:52Z,2026-08-05T20:57:49+00:00,140A,A,2026-08-05T21:07:52Z,-600,Goldstone,DSS25,"Spacecraft Telemetry, Tracking, and Command",278,32,23,X,18,MSL,
2026-08-05T20:57:52Z,2026-08-05T20:57:49+00:00,140A,A,2026-08-05T21:07:52Z,-600,Madrid,DSS55,Engineering Upgrades,0,90,,,,,
2026-08-05T20:57:52Z,2026-08-05T20:57:49+00:00,140A,A,2026-08-05T21:07:52Z,-600,Madrid,DSS65,Engineering Upgrades,0,90,,,,,
2026-08-05T20:57:52Z,2026-08-05T20:57:49+00:00,140A,A,2026-08-05T21:07:52Z,-600,Madrid,DSS63,Engineering Upgrades,0,90,,,,,
2026-08-05T20:57:52Z,2026-08-05T20:57:49+00:00,140A,A,2026-08-05T21:07:52Z,-600,Madrid,DSS56,Engineering Upgrades,0,90,,,,,
2026-08-05T20:57:52Z,2026-08-05T20:57:49+00:00,140A,A,2026-08-05T21:07:52Z,-600,Madrid,DSS54,Engineering Upgrades,0,90,,,,,
2026-08-05T20:57:52Z,2026-08-05T20:57:49+00:00,140A,A,2026-08-05T21:07:52Z,-600,Madrid,DSS53,Engineering Upgrades,0,90,,,,,
2026-08-05T20:57:52Z,2026-08-05T20:57:49+00:00,140A,A,2026-08-05T21:07:52Z,-600,Canberra,DSS43,"Spacecraft Telemetry, Tracking, and Command",0,90,,,,,
2026-08-05T20:57:52Z,2026-08-05T20:57:49+00:00,140A,A,2026-08-05T21:07:52Z,-600,Canberra,DSS35,"Spacecraft Telemetry, Tracking, and Command",343,32,0,S,,ESCB,X
2026-08-05T20:57:52Z,2026-08-05T20:57:49+00:00,140A,A,2026-08-05T21:07:52Z,-600,Canberra,DSS34,"Spacecraft Telemetry, Tracking, and Command",29,25,0,,,,X
2026-08-05T20:57:52Z,2026-08-05T20:57:49+00:00,140A,A,2026-08-05T21:07:52Z,-600,Canberra,DSS36,"Spacecraft Telemetry, Tracking, and Command",29,25,0,S,,M01O,
2026-08-05T20:58:52Z,2026-08-05T20:58:49+00:00,140A,A,2026-08-05T21:07:52Z,-540,Goldstone,DSS14,Engineering Upgrades,0,90,,,,,
2026-08-05T20:58:52Z,2026-08-05T20:58:49+00:00,140A,A,2026-08-05T21:07:52Z,-540,Goldstone,DSS23,"Spacecraft Telemetry, Tracking, and Command",262,43,16,S,,SPP,Ka
2026-08-05T20:58:52Z,2026-08-05T20:58:49+00:00,140A,A,2026-08-05T21:07:52Z,-540,Goldstone,DSS24,Antenna Preventative Maintenance,194,90,16,,,,
2026-08-05T20:58:52Z,2026-08-05T20:58:49+00:00,140A,A,2026-08-05T21:07:52Z,-540,Goldstone,DSS26,"Spacecraft Telemetry, Tracking, and Command",191,63,16,X,0.1,SOHO,S
2026-08-05T20:58:52Z,2026-08-05T20:58:49+00:00,140A,A,2026-08-05T21:07:52Z,-540,Goldstone,DSS25,"Spacecraft Telemetry, Tracking, and Command",278,32,16,X,18,MSL,
2026-08-05T20:58:52Z,2026-08-05T20:58:49+00:00,140A,A,2026-08-05T21:07:52Z,-540,Madrid,DSS55,Engineering Upgrades,0,90,,,,,
2026-08-05T20:58:52Z,2026-08-05T20:58:49+00:00,140A,A,2026-08-05T21:07:52Z,-540,Madrid,DSS65,Engineering Upgrades,0,90,,,,,
2026-08-05T20:58:52Z,2026-08-05T20:58:49+00:00,140A,A,2026-08-05T21:07:52Z,-540,Madrid,DSS63,Engineering Upgrades,0,90,,,,,
2026-08-05T20:58:52Z,2026-08-05T20:58:49+00:00,140A,A,2026-08-05T21:07:52Z,-540,Madrid,DSS56,Engineering Upgrades,0,90,,,,,
2026-08-05T20:58:52Z,2026-08-05T20:58:49+00:00,140A,A,2026-08-05T21:07:52Z,-540,Madrid,DSS54,Engineering Upgrades,0,90,,,,,
2026-08-05T20:58:52Z,2026-08-05T20:58:49+00:00,140A,A,2026-08-05T21:07:52Z,-540,Madrid,DSS53,Engineering Upgrades,0,90,,,,,
2026-08-05T20:58:52Z,2026-08-05T20:58:49+00:00,140A,A,2026-08-05T21:07:52Z,-540,Canberra,DSS43,"Spacecraft Telemetry, Tracking, and Command",0,90,,,,,
2026-08-05T20:58:52Z,2026-08-05T20:58:49+00:00,140A,A,2026-08-05T21:07:52Z,-540,Canberra,DSS35,"Spacecraft Telemetry, Tracking, and Command",343,32,0,X,0.2,ESCB,X
2026-08-05T20:58:52Z,2026-08-05T20:58:49+00:00,140A,A,2026-08-05T21:07:52Z,-540,Canberra,DSS34,"Spacecraft Telemetry, Tracking, and Command",28,25,0,,,,X
2026-08-05T20:58:52Z,2026-08-05T20:58:49+00:00,140A,A,2026-08-05T21:07:52Z,-540,Canberra,DSS36,"Spacecraft Telemetry, Tracking, and Command",28,25,0,S,,M01O,
2026-08-05T20:59:52Z,2026-08-05T20:59:49+00:00,140A,A,2026-08-05T21:07:52Z,-480,Goldstone,DSS14,Engineering Upgrades,0,90,,,,,
2026-08-05T20:59:52Z,2026-08-05T20:59:49+00:00,140A,A,2026-08-05T21:07:52Z,-480,Goldstone,DSS23,"Spacecraft Telemetry, Tracking, and Command",262,42,14,S,,SPP,Ka
2026-08-05T20:59:52Z,2026-08-05T20:59:49+00:00,140A,A,2026-08-05T21:07:52Z,-480,Goldstone,DSS24,Antenna Preventative Maintenance,194,90,14,,,,
2026-08-05T20:59:52Z,2026-08-05T20:59:49+00:00,140A,A,2026-08-05T21:07:52Z,-480,Goldstone,DSS26,"Spacecraft Telemetry, Tracking, and Command",192,63,14,S,,SOHO,S
2026-08-05T20:59:52Z,2026-08-05T20:59:49+00:00,140A,A,2026-08-05T21:07:52Z,-480,Goldstone,DSS25,"Spacecraft Telemetry, Tracking, and Command",278,32,14,X,18,MSL,
2026-08-05T20:59:52Z,2026-08-05T20:59:49+00:00,140A,A,2026-08-05T21:07:52Z,-480,Madrid,DSS55,Engineering Upgrades,0,90,,,,,
2026-08-05T20:59:52Z,2026-08-05T20:59:49+00:00,140A,A,2026-08-05T21:07:52Z,-480,Madrid,DSS65,Engineering Upgrades,0,90,,,,,
2026-08-05T20:59:52Z,2026-08-05T20:59:49+00:00,140A,A,2026-08-05T21:07:52Z,-480,Madrid,DSS63,Engineering Upgrades,0,90,,,,,
2026-08-05T20:59:52Z,2026-08-05T20:59:49+00:00,140A,A,2026-08-05T21:07:52Z,-480,Madrid,DSS56,Engineering Upgrades,0,90,,,,,
2026-08-05T20:59:52Z,2026-08-05T20:59:49+00:00,140A,A,2026-08-05T21:07:52Z,-480,Madrid,DSS54,Engineering Upgrades,0,90,,,,,
2026-08-05T20:59:52Z,2026-08-05T20:59:49+00:00,140A,A,2026-08-05T21:07:52Z,-480,Madrid,DSS53,Engineering Upgrades,0,90,,,,,
2026-08-05T20:59:52Z,2026-08-05T20:59:49+00:00,140A,A,2026-08-05T21:07:52Z,-480,Canberra,DSS43,"Spacecraft Telemetry, Tracking, and Command",0,90,,,,,
2026-08-05T20:59:52Z,2026-08-05T20:59:49+00:00,140A,A,2026-08-05T21:07:52Z,-480,Canberra,DSS35,"Spacecraft Telemetry, Tracking, and Command",343,32,0,X,0.2,ESCB,X
2026-08-05T20:59:52Z,2026-08-05T20:59:49+00:00,140A,A,2026-08-05T21:07:52Z,-480,Canberra,DSS34,"Spacecraft Telemetry, Tracking, and Command",28,26,0,,,,X
2026-08-05T20:59:52Z,2026-08-05T20:59:49+00:00,140A,A,2026-08-05T21:07:52Z,-480,Canberra,DSS36,"Spacecraft Telemetry, Tracking, and Command",28,26,0,S,,M01O,
2026-08-05T21:00:52Z,2026-08-05T21:00:49+00:00,140A,A,2026-08-05T21:07:52Z,-419,Goldstone,DSS14,Engineering Upgrades,0,90,,,,,
2026-08-05T21:00:52Z,2026-08-05T21:00:49+00:00,140A,A,2026-08-05T21:07:52Z,-419,Goldstone,DSS23,"Spacecraft Telemetry, Tracking, and Command",262,42,11,S,,SPP,Ka
2026-08-05T21:00:52Z,2026-08-05T21:00:49+00:00,140A,A,2026-08-05T21:07:52Z,-419,Goldstone,DSS24,Antenna Preventative Maintenance,194,90,11,,,,
2026-08-05T21:00:52Z,2026-08-05T21:00:49+00:00,140A,A,2026-08-05T21:07:52Z,-419,Goldstone,DSS26,"Spacecraft Telemetry, Tracking, and Command",192,63,11,S,,SOHO,S
2026-08-05T21:00:52Z,2026-08-05T21:00:49+00:00,140A,A,2026-08-05T21:07:52Z,-419,Goldstone,DSS25,"Spacecraft Telemetry, Tracking, and Command",278,32,11,X,18,MSL,
2026-08-05T21:00:52Z,2026-08-05T21:00:49+00:00,140A,A,2026-08-05T21:07:52Z,-419,Madrid,DSS55,Engineering Upgrades,0,90,,,,,
2026-08-05T21:00:52Z,2026-08-05T21:00:49+00:00,140A,A,2026-08-05T21:07:52Z,-419,Madrid,DSS65,Engineering Upgrades,0,90,,,,,
2026-08-05T21:00:52Z,2026-08-05T21:00:49+00:00,140A,A,2026-08-05T21:07:52Z,-419,Madrid,DSS63,Engineering Upgrades,0,90,,,,,
2026-08-05T21:00:52Z,2026-08-05T21:00:49+00:00,140A,A,2026-08-05T21:07:52Z,-419,Madrid,DSS56,Engineering Upgrades,0,90,,,,,
2026-08-05T21:00:52Z,2026-08-05T21:00:49+00:00,140A,A,2026-08-05T21:07:52Z,-419,Madrid,DSS54,Engineering Upgrades,0,90,,,,,
2026-08-05T21:00:52Z,2026-08-05T21:00:49+00:00,140A,A,2026-08-05T21:07:52Z,-419,Madrid,DSS53,Engineering Upgrades,0,90,,,,,
2026-08-05T21:00:52Z,2026-08-05T21:00:49+00:00,140A,A,2026-08-05T21:07:52Z,-419,Canberra,DSS35,"Spacecraft Telemetry, Tracking, and Command",343,32,0,S,,ESCB,X
2026-08-05T21:00:52Z,2026-08-05T21:00:49+00:00,140A,A,2026-08-05T21:07:52Z,-419,Canberra,DSS34,"Spacecraft Telemetry, Tracking, and Command",28,26,0,X,5,MRO,X
2026-08-05T21:00:52Z,2026-08-05T21:00:49+00:00,140A,A,2026-08-05T21:07:52Z,-419,Canberra,DSS36,"Spacecraft Telemetry, Tracking, and Command",28,26,0,S,,M01O,
2026-08-05T21:00:52Z,2026-08-05T21:00:49+00:00,140A,A,2026-08-05T21:07:52Z,-419,Canberra,DSS43,"Spacecraft Telemetry, Tracking, and Command",17,88,0,S,,JNO,
2026-08-05T21:01:52Z,2026-08-05T21:01:49+00:00,140A,A,2026-08-05T21:07:52Z,-359,Goldstone,DSS14,Engineering Upgrades,0,90,,,,,
2026-08-05T21:01:52Z,2026-08-05T21:01:49+00:00,140A,A,2026-08-05T21:07:52Z,-359,Goldstone,DSS23,"Spacecraft Telemetry, Tracking, and Command",263,42,15,X,18,SPP,Ka
2026-08-05T21:01:52Z,2026-08-05T21:01:49+00:00,140A,A,2026-08-05T21:07:52Z,-359,Goldstone,DSS24,Antenna Preventative Maintenance,194,90,15,,,,
2026-08-05T21:01:52Z,2026-08-05T21:01:49+00:00,140A,A,2026-08-05T21:07:52Z,-359,Goldstone,DSS26,"Spacecraft Telemetry, Tracking, and Command",193,63,15,X,0.1,SOHO,S
2026-08-05T21:01:52Z,2026-08-05T21:01:49+00:00,140A,A,2026-08-05T21:07:52Z,-359,Goldstone,DSS25,"Spacecraft Telemetry, Tracking, and Command",278,32,15,X,18,MSL,
2026-08-05T21:01:52Z,2026-08-05T21:01:49+00:00,140A,A,2026-08-05T21:07:52Z,-359,Madrid,DSS55,Engineering Upgrades,0,90,,,,,
2026-08-05T21:01:52Z,2026-08-05T21:01:49+00:00,140A,A,2026-08-05T21:07:52Z,-359,Madrid,DSS65,Engineering Upgrades,0,90,,,,,
2026-08-05T21:01:52Z,2026-08-05T21:01:49+00:00,140A,A,2026-08-05T21:07:52Z,-359,Madrid,DSS63,Engineering Upgrades,0,90,,,,,
2026-08-05T21:01:52Z,2026-08-05T21:01:49+00:00,140A,A,2026-08-05T21:07:52Z,-359,Madrid,DSS56,Engineering Upgrades,0,90,,,,,
2026-08-05T21:01:52Z,2026-08-05T21:01:49+00:00,140A,A,2026-08-05T21:07:52Z,-359,Madrid,DSS54,Engineering Upgrades,0,90,,,,,
2026-08-05T21:01:52Z,2026-08-05T21:01:49+00:00,140A,A,2026-08-05T21:07:52Z,-359,Madrid,DSS53,Engineering Upgrades,0,90,,,,,
2026-08-05T21:01:52Z,2026-08-05T21:01:49+00:00,140A,A,2026-08-05T21:07:52Z,-359,Canberra,DSS35,"Spacecraft Telemetry, Tracking, and Command",342,32,0,X,0.2,ESCB,X
2026-08-05T21:01:52Z,2026-08-05T21:01:49+00:00,140A,A,2026-08-05T21:07:52Z,-359,Canberra,DSS34,"Spacecraft Telemetry, Tracking, and Command",28,26,0,X,5,MRO,X
2026-08-05T21:01:52Z,2026-08-05T21:01:49+00:00,140A,A,2026-08-05T21:07:52Z,-359,Canberra,DSS36,"Spacecraft Telemetry, Tracking, and Command",28,26,0,X,18,M01O,
2026-08-05T21:01:52Z,2026-08-05T21:01:49+00:00,140A,A,2026-08-05T21:07:52Z,-359,Canberra,DSS43,"Spacecraft Telemetry, Tracking, and Command",17,88,0,S,,JNO,
2026-08-05T21:02:53Z,2026-08-05T21:02:49+00:00,140A,A,2026-08-05T21:07:52Z,-299,Goldstone,DSS14,Engineering Upgrades,0,90,,,,,
2026-08-05T21:02:53Z,2026-08-05T21:02:49+00:00,140A,A,2026-08-05T21:07:52Z,-299,Goldstone,DSS23,"Spacecraft Telemetry, Tracking, and Command",263,42,10,S,,SPP,Ka
2026-08-05T21:02:53Z,2026-08-05T21:02:49+00:00,140A,A,2026-08-05T21:07:52Z,-299,Goldstone,DSS24,Antenna Preventative Maintenance,194,90,10,,,,
2026-08-05T21:02:53Z,2026-08-05T21:02:49+00:00,140A,A,2026-08-05T21:07:52Z,-299,Goldstone,DSS26,"Spacecraft Telemetry, Tracking, and Command",193,63,10,S,,SOHO,S
2026-08-05T21:02:53Z,2026-08-05T21:02:49+00:00,140A,A,2026-08-05T21:07:52Z,-299,Goldstone,DSS25,"Spacecraft Telemetry, Tracking, and Command",278,31,10,X,18,MSL,
2026-08-05T21:02:53Z,2026-08-05T21:02:49+00:00,140A,A,2026-08-05T21:07:52Z,-299,Madrid,DSS55,Engineering Upgrades,0,90,,,,,
2026-08-05T21:02:53Z,2026-08-05T21:02:49+00:00,140A,A,2026-08-05T21:07:52Z,-299,Madrid,DSS65,Engineering Upgrades,0,90,,,,,
2026-08-05T21:02:53Z,2026-08-05T21:02:49+00:00,140A,A,2026-08-05T21:07:52Z,-299,Madrid,DSS63,Engineering Upgrades,0,90,,,,,
2026-08-05T21:02:53Z,2026-08-05T21:02:49+00:00,140A,A,2026-08-05T21:07:52Z,-299,Madrid,DSS56,Engineering Upgrades,0,90,,,,,
2026-08-05T21:02:53Z,2026-08-05T21:02:49+00:00,140A,A,2026-08-05T21:07:52Z,-299,Madrid,DSS54,Engineering Upgrades,0,90,,,,,
2026-08-05T21:02:53Z,2026-08-05T21:02:49+00:00,140A,A,2026-08-05T21:07:52Z,-299,Madrid,DSS53,Engineering Upgrades,0,90,,,,,
2026-08-05T21:02:53Z,2026-08-05T21:02:49+00:00,140A,A,2026-08-05T21:07:52Z,-299,Canberra,DSS35,"Spacecraft Telemetry, Tracking, and Command",342,32,0,X,0.2,ESCB,X
2026-08-05T21:02:53Z,2026-08-05T21:02:49+00:00,140A,A,2026-08-05T21:07:52Z,-299,Canberra,DSS34,"Spacecraft Telemetry, Tracking, and Command",27,26,0,X,5,MRO,X
2026-08-05T21:02:53Z,2026-08-05T21:02:49+00:00,140A,A,2026-08-05T21:07:52Z,-299,Canberra,DSS36,"Spacecraft Telemetry, Tracking, and Command",27,26,0,X,18,M01O,
2026-08-05T21:02:53Z,2026-08-05T21:02:49+00:00,140A,A,2026-08-05T21:07:52Z,-299,Canberra,DSS43,"Spacecraft Telemetry, Tracking, and Command",17,88,0,S,,JNO,
2026-08-05T21:03:53Z,2026-08-05T21:03:50+00:00,140A,A,2026-08-05T21:07:52Z,-239,Goldstone,DSS14,Engineering Upgrades,0,90,,,,,
2026-08-05T21:03:53Z,2026-08-05T21:03:50+00:00,140A,A,2026-08-05T21:07:52Z,-239,Goldstone,DSS23,"Spacecraft Telemetry, Tracking, and Command",263,42,6,S,,SPP,Ka
2026-08-05T21:03:53Z,2026-08-05T21:03:50+00:00,140A,A,2026-08-05T21:07:52Z,-239,Goldstone,DSS24,Antenna Preventative Maintenance,194,90,6,,,,
2026-08-05T21:03:53Z,2026-08-05T21:03:50+00:00,140A,A,2026-08-05T21:07:52Z,-239,Goldstone,DSS26,"Spacecraft Telemetry, Tracking, and Command",194,63,6,X,0.1,SOHO,S
2026-08-05T21:03:53Z,2026-08-05T21:03:50+00:00,140A,A,2026-08-05T21:07:52Z,-239,Goldstone,DSS25,"Spacecraft Telemetry, Tracking, and Command",278,31,6,X,18,MSL,
2026-08-05T21:03:53Z,2026-08-05T21:03:50+00:00,140A,A,2026-08-05T21:07:52Z,-239,Madrid,DSS55,Engineering Upgrades,0,90,,,,,
2026-08-05T21:03:53Z,2026-08-05T21:03:50+00:00,140A,A,2026-08-05T21:07:52Z,-239,Madrid,DSS65,Engineering Upgrades,0,90,,,,,
2026-08-05T21:03:53Z,2026-08-05T21:03:50+00:00,140A,A,2026-08-05T21:07:52Z,-239,Madrid,DSS63,Engineering Upgrades,0,90,,,,,
2026-08-05T21:03:53Z,2026-08-05T21:03:50+00:00,140A,A,2026-08-05T21:07:52Z,-239,Madrid,DSS56,Engineering Upgrades,0,90,,,,,
2026-08-05T21:03:53Z,2026-08-05T21:03:50+00:00,140A,A,2026-08-05T21:07:52Z,-239,Madrid,DSS54,Engineering Upgrades,0,90,,,,,
2026-08-05T21:03:53Z,2026-08-05T21:03:50+00:00,140A,A,2026-08-05T21:07:52Z,-239,Madrid,DSS53,Engineering Upgrades,0,90,,,,,
2026-08-05T21:03:53Z,2026-08-05T21:03:50+00:00,140A,A,2026-08-05T21:07:52Z,-239,Canberra,DSS35,"Spacecraft Telemetry, Tracking, and Command",342,32,0,S,,ESCB,X
2026-08-05T21:03:53Z,2026-08-05T21:03:50+00:00,140A,A,2026-08-05T21:07:52Z,-239,Canberra,DSS34,"Spacecraft Telemetry, Tracking, and Command",27,26,0,X,5,MRO,X
2026-08-05T21:03:53Z,2026-08-05T21:03:50+00:00,140A,A,2026-08-05T21:07:52Z,-239,Canberra,DSS36,"Spacecraft Telemetry, Tracking, and Command",27,26,0,X,18,M01O,
2026-08-05T21:03:53Z,2026-08-05T21:03:50+00:00,140A,A,2026-08-05T21:07:52Z,-239,Canberra,DSS43,"Spacecraft Telemetry, Tracking, and Command",17,88,0,X,0,JNO,
2026-08-05T21:04:53Z,2026-08-05T21:04:55+00:00,140A,A,2026-08-05T21:07:52Z,-179,Goldstone,DSS14,Engineering Upgrades,0,90,,,,,
2026-08-05T21:04:53Z,2026-08-05T21:04:55+00:00,140A,A,2026-08-05T21:07:52Z,-179,Goldstone,DSS23,"Spacecraft Telemetry, Tracking, and Command",263,41,9,S,,SPP,Ka
2026-08-05T21:04:53Z,2026-08-05T21:04:55+00:00,140A,A,2026-08-05T21:07:52Z,-179,Goldstone,DSS24,Antenna Preventative Maintenance,194,90,9,,,,
2026-08-05T21:04:53Z,2026-08-05T21:04:55+00:00,140A,A,2026-08-05T21:07:52Z,-179,Goldstone,DSS26,"Spacecraft Telemetry, Tracking, and Command",195,63,9,S,,SOHO,S
2026-08-05T21:04:53Z,2026-08-05T21:04:55+00:00,140A,A,2026-08-05T21:07:52Z,-179,Goldstone,DSS25,"Spacecraft Telemetry, Tracking, and Command",278,31,9,X,18,MSL,
2026-08-05T21:04:53Z,2026-08-05T21:04:55+00:00,140A,A,2026-08-05T21:07:52Z,-179,Madrid,DSS55,Engineering Upgrades,0,90,,,,,
2026-08-05T21:04:53Z,2026-08-05T21:04:55+00:00,140A,A,2026-08-05T21:07:52Z,-179,Madrid,DSS65,Engineering Upgrades,0,90,,,,,
2026-08-05T21:04:53Z,2026-08-05T21:04:55+00:00,140A,A,2026-08-05T21:07:52Z,-179,Madrid,DSS63,Engineering Upgrades,0,90,,,,,
2026-08-05T21:04:53Z,2026-08-05T21:04:55+00:00,140A,A,2026-08-05T21:07:52Z,-179,Madrid,DSS56,Engineering Upgrades,0,90,,,,,
2026-08-05T21:04:53Z,2026-08-05T21:04:55+00:00,140A,A,2026-08-05T21:07:52Z,-179,Madrid,DSS54,Engineering Upgrades,0,90,,,,,
2026-08-05T21:04:53Z,2026-08-05T21:04:55+00:00,140A,A,2026-08-05T21:07:52Z,-179,Madrid,DSS53,Engineering Upgrades,0,90,,,,,
2026-08-05T21:04:53Z,2026-08-05T21:04:55+00:00,140A,A,2026-08-05T21:07:52Z,-179,Canberra,DSS35,"Spacecraft Telemetry, Tracking, and Command",342,32,0,X,0.2,ESCB,X
2026-08-05T21:04:53Z,2026-08-05T21:04:55+00:00,140A,A,2026-08-05T21:07:52Z,-179,Canberra,DSS34,"Spacecraft Telemetry, Tracking, and Command",27,26,0,X,5,MRO,X
2026-08-05T21:04:53Z,2026-08-05T21:04:55+00:00,140A,A,2026-08-05T21:07:52Z,-179,Canberra,DSS36,"Spacecraft Telemetry, Tracking, and Command",27,26,0,X,18,M01O,
2026-08-05T21:04:53Z,2026-08-05T21:04:55+00:00,140A,A,2026-08-05T21:07:52Z,-179,Canberra,DSS43,"Spacecraft Telemetry, Tracking, and Command",17,88,0,X,0,JNO,
2026-08-05T21:05:58Z,2026-08-05T21:05:55+00:00,140A,A,2026-08-05T21:07:52Z,-113,Goldstone,DSS14,Engineering Upgrades,0,90,,,,,
2026-08-05T21:05:58Z,2026-08-05T21:05:55+00:00,140A,A,2026-08-05T21:07:52Z,-113,Goldstone,DSS23,"Spacecraft Telemetry, Tracking, and Command",263,41,6,S,,SPP,Ka
2026-08-05T21:05:58Z,2026-08-05T21:05:55+00:00,140A,A,2026-08-05T21:07:52Z,-113,Goldstone,DSS24,Antenna Preventative Maintenance,194,90,6,,,,
2026-08-05T21:05:58Z,2026-08-05T21:05:55+00:00,140A,A,2026-08-05T21:07:52Z,-113,Goldstone,DSS26,"Spacecraft Telemetry, Tracking, and Command",195,63,8,X,0.1,SOHO,S
2026-08-05T21:05:58Z,2026-08-05T21:05:55+00:00,140A,A,2026-08-05T21:07:52Z,-113,Goldstone,DSS25,"Spacecraft Telemetry, Tracking, and Command",279,31,8,X,18,MSL,
2026-08-05T21:05:58Z,2026-08-05T21:05:55+00:00,140A,A,2026-08-05T21:07:52Z,-113,Madrid,DSS55,Engineering Upgrades,0,90,,,,,
2026-08-05T21:05:58Z,2026-08-05T21:05:55+00:00,140A,A,2026-08-05T21:07:52Z,-113,Madrid,DSS65,Engineering Upgrades,0,90,,,,,
2026-08-05T21:05:58Z,2026-08-05T21:05:55+00:00,140A,A,2026-08-05T21:07:52Z,-113,Madrid,DSS63,Engineering Upgrades,0,90,,,,,
2026-08-05T21:05:58Z,2026-08-05T21:05:55+00:00,140A,A,2026-08-05T21:07:52Z,-113,Madrid,DSS56,Engineering Upgrades,0,90,,,,,
2026-08-05T21:05:58Z,2026-08-05T21:05:55+00:00,140A,A,2026-08-05T21:07:52Z,-113,Madrid,DSS54,Engineering Upgrades,0,90,,,,,
2026-08-05T21:05:58Z,2026-08-05T21:05:55+00:00,140A,A,2026-08-05T21:07:52Z,-113,Madrid,DSS53,Engineering Upgrades,0,90,,,,,
2026-08-05T21:05:58Z,2026-08-05T21:05:55+00:00,140A,A,2026-08-05T21:07:52Z,-113,Canberra,DSS35,"Spacecraft Telemetry, Tracking, and Command",341,32,0,S,,ESCB,X
2026-08-05T21:05:58Z,2026-08-05T21:05:55+00:00,140A,A,2026-08-05T21:07:52Z,-113,Canberra,DSS34,"Spacecraft Telemetry, Tracking, and Command",27,26,0,X,5,MRO,X
2026-08-05T21:05:58Z,2026-08-05T21:05:55+00:00,140A,A,2026-08-05T21:07:52Z,-113,Canberra,DSS36,"Spacecraft Telemetry, Tracking, and Command",27,26,0,X,18,M01O,
2026-08-05T21:05:58Z,2026-08-05T21:05:55+00:00,140A,A,2026-08-05T21:07:52Z,-113,Canberra,DSS43,"Spacecraft Telemetry, Tracking, and Command",17,88,0,S,,JNO,
2026-08-05T21:06:58Z,2026-08-05T21:06:55+00:00,140A,A,2026-08-05T21:07:52Z,-53,Goldstone,DSS14,Engineering Upgrades,0,90,,,,,
